b7e702b2f4177d31447100e109e914cd,1
bbb4651dcba2eeed5a337bb6e9a27bae,2
f0cc67fad9aef1086a3f2813da2f6a4f,2
c5885722351dbc432115196a9d3b8091,2
45463e353374357139536692141e3547,1
605e2032d242c3ab493021eaa52d1c8b,1
5b22de9a08d98c9c4e4dffee8c509a27,2
54d665dfcf34d8727fb0a557442a9faa,1
d4e6c39255271a15787cb0fe25b2cb73,2
87ea1e4f8d16e7205b36c2ee6f3e3e1c,1
73fb9f00bea8cf8f013f712ad219af01,3
6298667a910fc2400f34566c82fd86e3,1
5fdd2ef7de3e18f26794aced2c3dab84,2
97f209934d1df035456cc1e740aa773a,1
f616a8f90fb9a6abf85affc7190cef79,3
893d0fd91920721c5dbf1a3e82ae9a6c,1
b611a5090b462b09ee800c91df5ed4b4,2
5dc0771940cbe695640ce85ed2fa6eb3,1
